no,room,date,count_1s,Value
1446,3,28/07/2023 05:00,0,58
1447,3,28/07/2023 06:00,0,58
1448,3,28/07/2023 07:00,0,59
1449,3,28/07/2023 08:00,0,56
1450,3,28/07/2023 09:00,3,58
1451,3,28/07/2023 10:00,2,57
1452,3,28/07/2023 11:00,2,58
1453,3,28/07/2023 12:00,3,58
1454,3,28/07/2023 13:00,5,58
1455,3,28/07/2023 14:00,8,56
1456,3,28/07/2023 15:00,3,58
1457,3,28/07/2023 16:00,5,57
1458,3,28/07/2023 17:00,3,56
1459,3,28/07/2023 18:00,2,57
1460,3,28/07/2023 19:00,4,52
1461,3,28/07/2023 20:00,0,56
1462,3,28/07/2023 21:00,0,56
1463,3,28/07/2023 22:00,0,57
1464,3,28/07/2023 23:00,0,58
1465,3,29/07/2023 00:00,0,56
1466,3,29/07/2023 01:00,0,56
1467,3,29/07/2023 02:00,0,57
1468,3,29/07/2023 03:00,0,56
1469,3,29/07/2023 04:00,0,56
1470,3,29/07/2023 05:00,0,56
1471,3,29/07/2023 06:00,0,58
1472,3,29/07/2023 07:00,0,56
1473,3,29/07/2023 08:00,0,56
1474,3,29/07/2023 09:00,0,56
1475,3,29/07/2023 10:00,2,55
1476,3,29/07/2023 11:00,0,57
1477,3,29/07/2023 12:00,2,52
1478,3,29/07/2023 13:00,4,58
1479,3,29/07/2023 14:00,3,56
1480,3,29/07/2023 15:00,3,57
1481,3,29/07/2023 16:00,1,57
1482,3,29/07/2023 17:00,2,57
1483,3,29/07/2023 18:00,0,57
1484,3,29/07/2023 19:00,0,57
1485,3,29/07/2023 20:00,0,56
1486,3,29/07/2023 21:00,0,57
1487,3,29/07/2023 22:00,0,56
1488,3,29/07/2023 23:00,0,57
1489,3,30/07/2023 00:00,0,57
1490,3,30/07/2023 01:00,0,57
1491,3,30/07/2023 02:00,0,56
1492,3,30/07/2023 03:00,0,57
1493,3,30/07/2023 04:00,0,56
1494,3,30/07/2023 05:00,0,52
1495,3,30/07/2023 06:00,0,57
1496,3,30/07/2023 07:00,0,58
1497,3,30/07/2023 08:00,0,56
1498,3,30/07/2023 09:00,0,57
1499,3,30/07/2023 10:00,0,58
1500,3,30/07/2023 11:00,0,56
1501,3,30/07/2023 12:00,0,57
1502,3,30/07/2023 13:00,0,56
1503,3,30/07/2023 14:00,0,57
1504,3,30/07/2023 15:00,0,56
1505,3,30/07/2023 16:00,0,57
1506,3,30/07/2023 17:00,0,57
1507,3,30/07/2023 18:00,0,57
1508,3,30/07/2023 19:00,0,58
1509,3,30/07/2023 20:00,0,57
1510,3,30/07/2023 21:00,0,52
1511,3,30/07/2023 22:00,0,58
1512,3,30/07/2023 23:00,0,56
